,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS_1,Unnamed: 7,Attendee,Notes,Season,Date_New
6974,7:00p,Chicago Bulls,110,Washington Wizards,109,OT,14987,,2020,2019-12-18
6975,8:00p,New Orleans Pelicans,107,Minnesota Timberwolves,99,,12490,,2020,2019-12-18
6976,8:00p,Memphis Grizzlies,122,Oklahoma City Thunder,126,,18203,,2020,2019-12-18
6977,9:00p,Orlando Magic,104,Denver Nuggets,113,,18182,,2020,2019-12-18
6978,9:30p,Boston Celtics,109,Dallas Mavericks,103,,20181,,2020,2019-12-18
6979,10:00p,Golden State Warriors,112,Portland Trail Blazers,122,,19393,,2020,2019-12-18
6980,7:30p,Utah Jazz,111,Atlanta Hawks,106,,16739,,2020,2019-12-19
6981,8:00p,Los Angeles Lakers,104,Milwaukee Bucks,111,,18051,,2020,2019-12-19
6982,8:30p,Brooklyn Nets,105,San Antonio Spurs,118,,18354,,2020,2019-12-19
6983,10:30p,Houston Rockets,122,Los Angeles Clippers,117,,19068,,2020,2019-12-19
6984,7:00p,Memphis Grizzlies,107,Cleveland Cavaliers,114,,19432,,2020,2019-12-20
6985,7:00p,Sacramento Kings,105,Indiana Pacers,119,,14649,,2020,2019-12-20
6986,7:30p,Detroit Pistons,93,Boston Celtics,114,,19156,,2020,2019-12-20
6987,7:30p,Washington Wizards,118,Toronto Raptors,122,,19800,,2020,2019-12-20
6988,8:00p,New York Knicks,114,Miami Heat,129,,19704,,2020,2019-12-20
6989,8:00p,Phoenix Suns,108,Oklahoma City Thunder,126,,18203,,2020,2019-12-20
6990,8:00p,Dallas Mavericks,117,Philadelphia 76ers,98,,20778,,2020,2019-12-20
6991,9:00p,Minnesota Timberwolves,100,Denver Nuggets,109,,19520,,2020,2019-12-20
6992,10:00p,Orlando Magic,103,Portland Trail Blazers,118,,19393,,2020,2019-12-20
6993,10:30p,New Orleans Pelicans,102,Golden State Warriors,106,,18064,,2020,2019-12-20
6994,5:00p,Utah Jazz,114,Charlotte Hornets,107,,16187,,2020,2019-12-21
6995,6:00p,Atlanta Hawks,112,Brooklyn Nets,122,,16496,,2020,2019-12-21
6996,7:00p,Chicago Bulls,119,Detroit Pistons,107,,15948,,2020,2019-12-21
6997,7:00p,Washington Wizards,108,Philadelphia 76ers,125,,20529,,2020,2019-12-21
6998,7:30p,Milwaukee Bucks,123,New York Knicks,102,,18124,,2020,2019-12-21
6999,8:00p,Sacramento Kings,115,Memphis Grizzlies,119,,15603,,2020,2019-12-21
7000,8:30p,Los Angeles Clippers,134,San Antonio Spurs,109,,18354,,2020,2019-12-21
7001,9:00p,Houston Rockets,139,Phoenix Suns,125,,16061,,2020,2019-12-21
7002,10:00p,Minnesota Timberwolves,106,Portland Trail Blazers,113,,19393,,2020,2019-12-21
7003,3:30p,Dallas Mavericks,107,Toronto Raptors,110,,19800,,2020,2019-12-22
7004,6:00p,Charlotte Hornets,93,Boston Celtics,119,,19156,,2020,2019-12-22
7005,7:00p,Indiana Pacers,89,Milwaukee Bucks,117,,18029,,2020,2019-12-22
7006,7:00p,Los Angeles Clippers,112,Oklahoma City Thunder,118,,18203,,2020,2019-12-22
7007,9:30p,Denver Nuggets,128,Los Angeles Lakers,104,,18997,,2020,2019-12-22
7008,7:00p,Atlanta Hawks,118,Cleveland Cavaliers,121,,18007,,2020,2019-12-23
7009,7:00p,Philadelphia 76ers,125,Detroit Pistons,109,,16476,,2020,2019-12-23
7010,7:00p,Toronto Raptors,115,Indiana Pacers,120,OT,17164,,2020,2019-12-23
7011,7:00p,Washington Wizards,121,New York Knicks,115,,19413,,2020,2019-12-23
7012,7:00p,Chicago Bulls,95,Orlando Magic,103,,18846,,2020,2019-12-23
7013,7:30p,Utah Jazz,104,Miami Heat,107,,19890,,2020,2019-12-23
7014,8:00p,San Antonio Spurs,145,Memphis Grizzlies,115,,16776,,2020,2019-12-23
7015,9:00p,Denver Nuggets,113,Phoenix Suns,111,,16041,,2020,2019-12-23
7016,10:00p,New Orleans Pelicans,102,Portland Trail Blazers,94,,19499,,2020,2019-12-23
7017,10:00p,Houston Rockets,113,Sacramento Kings,104,,17583,,2020,2019-12-23
7018,10:30p,Minnesota Timberwolves,104,Golden State Warriors,113,,18064,,2020,2019-12-23
7019,12:00p,Boston Celtics,118,Toronto Raptors,102,,19800,,2020,2019-12-25
7020,2:30p,Milwaukee Bucks,109,Philadelphia 76ers,121,,21028,,2020,2019-12-25
7021,5:00p,Houston Rockets,104,Golden State Warriors,116,,18064,,2020,2019-12-25
7022,8:00p,Los Angeles Clippers,111,Los Angeles Lakers,106,,18997,,2020,2019-12-25
7023,10:30p,New Orleans Pelicans,112,Denver Nuggets,100,,19520,,2020,2019-12-25
7024,7:00p,Washington Wizards,102,Detroit Pistons,132,,17188,,2020,2019-12-26
7025,7:30p,New York Knicks,94,Brooklyn Nets,82,,17732,,2020,2019-12-26
7026,8:00p,San Antonio Spurs,98,Dallas Mavericks,102,,20427,,2020,2019-12-26
7027,8:00p,Memphis Grizzlies,110,Oklahoma City Thunder,97,,18203,,2020,2019-12-26
7028,10:00p,Minnesota Timberwolves,105,Sacramento Kings,104,2OT,17583,,2020,2019-12-26
7029,10:30p,Portland Trail Blazers,115,Utah Jazz,121,,18306,,2020,2019-12-26
7030,4:00p,Cleveland Cavaliers,117,Boston Celtics,129,,19156,,2020,2019-12-27
7031,7:00p,Oklahoma City Thunder,104,Charlotte Hornets,102,OT,18418,,2020,2019-12-27
7032,7:00p,Philadelphia 76ers,97,Orlando Magic,98,,17311,,2020,2019-12-27
7033,7:30p,Milwaukee Bucks,112,Atlanta Hawks,86,,17358,,2020,2019-12-27
7034,8:00p,Indiana Pacers,112,Miami Heat,113,,19767,,2020,2019-12-27
7035,10:30p,Phoenix Suns,96,Golden State Warriors,105,,18064,,2020,2019-12-27
7036,5:00p,Memphis Grizzlies,110,Denver Nuggets,119,,19697,,2020,2019-12-28
7037,7:00p,Toronto Raptors,113,Boston Celtics,97,,19156,,2020,2019-12-28
7038,7:00p,Indiana Pacers,98,New Orleans Pelicans,120,,15391,,2020,2019-12-28
7039,8:00p,Atlanta Hawks,81,Chicago Bulls,116,,21496,,2020,2019-12-28
7040,8:00p,Brooklyn Nets,98,Houston Rockets,108,,18306,,2020,2019-12-28
7041,8:00p,Philadelphia 76ers,116,Miami Heat,117,OT,19865,,2020,2019-12-28
7042,8:00p,Cleveland Cavaliers,94,Minnesota Timberwolves,88,,15411,,2020,2019-12-28
7043,8:00p,New York Knicks,107,Washington Wizards,100,,19033,,2020,2019-12-28
7044,8:30p,Dallas Mavericks,141,Golden State Warriors,121,,18064,,2020,2019-12-28
7045,8:30p,Orlando Magic,100,Milwaukee Bucks,111,,17920,,2020,2019-12-28
7046,8:30p,Detroit Pistons,109,San Antonio Spurs,136,,18524,,2020,2019-12-28
7047,9:00p,Phoenix Suns,112,Sacramento Kings,110,,17583,,2020,2019-12-28
7048,10:00p,Los Angeles Lakers,128,Portland Trail Blazers,120,,19960,,2020,2019-12-28
7049,10:30p,Utah Jazz,120,Los Angeles Clippers,107,,19068,,2020,2019-12-28
7050,6:00p,Oklahoma City Thunder,98,Toronto Raptors,97,,19800,,2020,2019-12-29
7051,8:00p,Sacramento Kings,115,Denver Nuggets,120,,19520,,2020,2019-12-29
7052,8:00p,Charlotte Hornets,104,Memphis Grizzlies,117,,16842,,2020,2019-12-29
7053,8:00p,Houston Rockets,112,New Orleans Pelicans,127,,17712,,2020,2019-12-29
7054,9:30p,Dallas Mavericks,95,Los Angeles Lakers,108,,18997,,2020,2019-12-29
7055,7:00p,Atlanta Hawks,101,Orlando Magic,93,,17784,,2020,2019-12-30
7056,7:00p,Miami Heat,105,Washington Wizards,123,,20476,,2020,2019-12-30
7057,8:00p,Milwaukee Bucks,123,Chicago Bulls,102,,21954,,2020,2019-12-30
7058,8:00p,Brooklyn Nets,115,Minnesota Timberwolves,122,OT,15824,,2020,2019-12-30
7059,9:00p,Detroit Pistons,81,Utah Jazz,104,,18306,,2020,2019-12-30
7060,10:00p,Phoenix Suns,122,Portland Trail Blazers,116,,19896,,2020,2019-12-30
7061,3:00p,Boston Celtics,109,Charlotte Hornets,92,,19216,,2020,2019-12-31
7062,3:00p,Philadelphia 76ers,97,Indiana Pacers,115,,17923,,2020,2019-12-31
7063,5:00p,Los Angeles Clippers,105,Sacramento Kings,87,,16231,,2020,2019-12-31
7064,7:00p,Denver Nuggets,104,Houston Rockets,130,,18055,,2020,2019-12-31
7065,7:00p,Golden State Warriors,113,San Antonio Spurs,117,OT,18354,,2020,2019-12-31
7066,7:00p,Cleveland Cavaliers,97,Toronto Raptors,117,,19800,,2020,2019-12-31
7067,8:00p,Dallas Mavericks,101,Oklahoma City Thunder,106,,18203,,2020,2019-12-31
7068,6:00p,Orlando Magic,122,Washington Wizards,101,,14921,,2020,2020-01-01
7069,7:30p,Portland Trail Blazers,93,New York Knicks,117,,19812,,2020,2020-01-01
7070,8:00p,Minnesota Timberwolves,104,Milwaukee Bucks,106,,17819,,2020,2020-01-01
7071,10:30p,Phoenix Suns,107,Los Angeles Lakers,117,,18997,,2020,2020-01-01
7072,7:00p,Charlotte Hornets,109,Cleveland Cavaliers,106,,17859,,2020,2020-01-02
7073,7:00p,Denver Nuggets,124,Indiana Pacers,116,,16688,,2020,2020-01-02
7074,7:30p,Toronto Raptors,76,Miami Heat,84,,19939,,2020,2020-01-02
7075,8:00p,Utah Jazz,102,Chicago Bulls,98,,19398,,2020,2020-01-02
7076,8:00p,Golden State Warriors,84,Minnesota Timberwolves,99,,15477,,2020,2020-01-02
7077,8:30p,Brooklyn Nets,111,Dallas Mavericks,123,,20289,,2020,2020-01-02
7078,8:30p,Oklahoma City Thunder,109,San Antonio Spurs,103,,18354,,2020,2020-01-02
7079,10:00p,Memphis Grizzlies,123,Sacramento Kings,128,,17351,,2020,2020-01-02
7080,10:30p,Detroit Pistons,112,Los Angeles Clippers,126,,19068,,2020,2020-01-02
7081,7:00p,Atlanta Hawks,106,Boston Celtics,109,,19156,,2020,2020-01-03
7082,7:00p,Miami Heat,85,Orlando Magic,105,,17198,,2020,2020-01-03
7083,7:00p,Portland Trail Blazers,122,Washington Wizards,103,,17945,,2020,2020-01-03
7084,8:00p,Philadelphia 76ers,108,Houston Rockets,118,,18055,,2020,2020-01-03
7085,9:00p,New York Knicks,112,Phoenix Suns,120,,18055,,2020,2020-01-03
7086,10:30p,New Orleans Pelicans,113,Los Angeles Lakers,123,,18997,,2020,2020-01-03
7087,3:30p,Memphis Grizzlies,140,Los Angeles Clippers,114,,19068,,2020,2020-01-04
7088,6:00p,Toronto Raptors,121,Brooklyn Nets,102,,17732,,2020,2020-01-04
7089,7:00p,Utah Jazz,109,Orlando Magic,96,,16913,,2020,2020-01-04
7090,7:30p,Indiana Pacers,111,Atlanta Hawks,116,,16420,,2020,2020-01-04
7091,7:30p,Oklahoma City Thunder,121,Cleveland Cavaliers,106,,19432,,2020,2020-01-04
7092,8:00p,Boston Celtics,111,Chicago Bulls,104,,21130,,2020,2020-01-04
7093,8:00p,Denver Nuggets,114,Washington Wizards,128,,16233,,2020,2020-01-04
7094,8:30p,Charlotte Hornets,123,Dallas Mavericks,120,OT,20327,,2020,2020-01-04
7095,8:30p,Detroit Pistons,111,Golden State Warriors,104,,18064,,2020,2020-01-04
7096,8:30p,San Antonio Spurs,118,Milwaukee Bucks,127,,18002,,2020,2020-01-04
7097,10:00p,New Orleans Pelicans,117,Sacramento Kings,115,,16808,,2020,2020-01-04
7098,3:30p,New York Knicks,132,Los Angeles Clippers,135,,19068,,2020,2020-01-05
7099,6:00p,Portland Trail Blazers,111,Miami Heat,122,,19846,,2020,2020-01-05
7100,7:30p,Minnesota Timberwolves,118,Cleveland Cavaliers,103,,16159,,2020,2020-01-05
7101,8:00p,Memphis Grizzlies,121,Phoenix Suns,114,,14181,,2020,2020-01-05
7102,10:00p,Detroit Pistons,99,Los Angeles Lakers,106,,18997,,2020,2020-01-05
7103,7:00p,Indiana Pacers,115,Charlotte Hornets,104,,13009,,2020,2020-01-06
7104,7:00p,Brooklyn Nets,89,Orlando Magic,101,,15008,,2020,2020-01-06
7105,7:00p,Oklahoma City Thunder,113,Philadelphia 76ers,120,,20561,,2020,2020-01-06
7106,7:00p,Boston Celtics,94,Washington Wizards,99,,17963,,2020,2020-01-06
7107,7:30p,Denver Nuggets,123,Atlanta Hawks,115,,15286,,2020,2020-01-06
7108,8:00p,Utah Jazz,128,New Orleans Pelicans,126,,14138,,2020,2020-01-06
7109,8:30p,Chicago Bulls,110,Dallas Mavericks,118,,20238,,2020,2020-01-06
7110,8:30p,Milwaukee Bucks,104,San Antonio Spurs,126,,18354,,2020,2020-01-06
7111,10:00p,Golden State Warriors,98,Sacramento Kings,111,,15819,,2020,2020-01-06
7112,7:00p,Detroit Pistons,115,Cleveland Cavaliers,113,,17274,,2020,2020-01-07
7113,7:00p,Portland Trail Blazers,101,Toronto Raptors,99,,19800,,2020,2020-01-07
7114,7:30p,Oklahoma City Thunder,111,Brooklyn Nets,103,OT,15677,,2020,2020-01-07
7115,8:00p,Minnesota Timberwolves,112,Memphis Grizzlies,119,,14117,,2020,2020-01-07
7116,9:00p,Sacramento Kings,114,Phoenix Suns,103,,14134,,2020,2020-01-07
7117,10:30p,New York Knicks,87,Los Angeles Lakers,117,,18997,,2020,2020-01-07
7118,7:00p,San Antonio Spurs,129,Boston Celtics,114,,19156,,2020,2020-01-08
7119,7:00p,Toronto Raptors,112,Charlotte Hornets,110,OT,13965,,2020,2020-01-08
7120,7:00p,Miami Heat,122,Indiana Pacers,108,,17040,,2020,2020-01-08
7121,7:00p,Washington Wizards,89,Orlando Magic,123,,16013,,2020,2020-01-08
7122,7:30p,Houston Rockets,122,Atlanta Hawks,115,,16514,,2020,2020-01-08
7123,7:30p,Denver Nuggets,107,Dallas Mavericks,106,,20314,,2020,2020-01-08
7124,8:00p,Chicago Bulls,108,New Orleans Pelicans,123,,15324,,2020,2020-01-08
7125,9:00p,New York Knicks,104,Utah Jazz,128,,18306,,2020,2020-01-08
7126,10:00p,Milwaukee Bucks,107,Golden State Warriors,98,,18064,,2020,2020-01-08
7127,7:00p,Cleveland Cavaliers,115,Detroit Pistons,112,OT,13445,,2020,2020-01-09
7128,7:00p,Boston Celtics,98,Philadelphia 76ers,109,,20822,,2020,2020-01-09
7129,8:00p,Portland Trail Blazers,102,Minnesota Timberwolves,116,,13720,,2020,2020-01-09
7130,9:30p,Houston Rockets,92,Oklahoma City Thunder,113,,18203,,2020,2020-01-09
7131,7:00p,Atlanta Hawks,101,Washington Wizards,111,,16360,,2020,2020-01-10
7132,7:15p,New Orleans Pelicans,123,New York Knicks,111,,18003,,2020,2020-01-10
7133,7:30p,Miami Heat,113,Brooklyn Nets,117,,16011,,2020,2020-01-10
7134,8:00p,Indiana Pacers,116,Chicago Bulls,105,,20229,,2020,2020-01-10
7135,8:00p,San Antonio Spurs,121,Memphis Grizzlies,134,,16448,,2020,2020-01-10
7136,9:00p,Orlando Magic,94,Phoenix Suns,98,,14562,,2020,2020-01-10
7137,9:00p,Charlotte Hornets,92,Utah Jazz,109,,18306,,2020,2020-01-10
7138,9:45p,Los Angeles Lakers,129,Dallas Mavericks,114,,20542,,2020,2020-01-10
7139,10:00p,Milwaukee Bucks,127,Sacramento Kings,106,,17583,,2020,2020-01-10
7140,10:30p,Golden State Warriors,100,Los Angeles Clippers,109,,19068,,2020,2020-01-10
7141,5:00p,Minnesota Timberwolves,109,Houston Rockets,139,,18055,,2020,2020-01-11
7142,7:00p,New Orleans Pelicans,105,Boston Celtics,140,,19156,,2020,2020-01-11
7143,7:00p,Chicago Bulls,108,Detroit Pistons,99,,15951,,2020,2020-01-11
7144,8:00p,Los Angeles Lakers,125,Oklahoma City Thunder,110,,18203,,2020,2020-01-11
7145,8:30p,Philadelphia 76ers,91,Dallas Mavericks,109,,20244,,2020,2020-01-11
7146,9:00p,Cleveland Cavaliers,111,Denver Nuggets,103,,19533,,2020,2020-01-11
7147,10:00p,Milwaukee Bucks,122,Portland Trail Blazers,101,,19843,,2020,2020-01-11
7148,3:30p,Miami Heat,121,New York Knicks,124,,18861,,2020,2020-01-12
7149,3:30p,Utah Jazz,127,Washington Wizards,116,,15953,,2020,2020-01-12
7150,6:00p,Atlanta Hawks,86,Brooklyn Nets,108,,15201,,2020,2020-01-12
7151,6:00p,Golden State Warriors,102,Memphis Grizzlies,122,,16408,,2020,2020-01-12
7152,6:00p,San Antonio Spurs,105,Toronto Raptors,104,,19800,,2020,2020-01-12
7153,8:00p,Los Angeles Clippers,104,Denver Nuggets,114,,19520,,2020,2020-01-12
7154,8:00p,Charlotte Hornets,92,Phoenix Suns,100,,14751,,2020,2020-01-12
7155,7:00p,New Orleans Pelicans,117,Detroit Pistons,110,OT,13780,,2020,2020-01-13
7156,7:00p,Philadelphia 76ers,95,Indiana Pacers,101,,15257,,2020,2020-01-13
7157,7:30p,Chicago Bulls,101,Boston Celtics,113,,19156,,2020,2020-01-13
7158,8:00p,Oklahoma City Thunder,117,Minnesota Timberwolves,104,,11044,,2020,2020-01-13
7159,10:00p,Charlotte Hornets,112,Portland Trail Blazers,115,,19111,,2020,2020-01-13
7160,10:00p,Orlando Magic,114,Sacramento Kings,112,,16299,,2020,2020-01-13
7161,10:30p,Cleveland Cavaliers,99,Los Angeles Lakers,128,,18997,,2020,2020-01-13
7162,7:30p,Phoenix Suns,110,Atlanta Hawks,123,,16060,,2020,2020-01-14
7163,7:30p,Utah Jazz,118,Brooklyn Nets,107,,15381,,2020,2020-01-14
7164,8:00p,Houston Rockets,110,Memphis Grizzlies,121,,16181,,2020,2020-01-14
7165,8:00p,New York Knicks,102,Milwaukee Bucks,128,,17590,,2020,2020-01-14
7166,10:30p,Dallas Mavericks,124,Golden State Warriors,97,,18064,,2020,2020-01-14
7167,10:30p,Cleveland Cavaliers,103,Los Angeles Clippers,128,,19068,,2020,2020-01-14
7168,7:00p,Detroit Pistons,116,Boston Celtics,103,,19156,,2020,2020-01-15
7169,7:00p,Brooklyn Nets,106,Philadelphia 76ers,117,,20416,,2020,2020-01-15
7170,7:30p,San Antonio Spurs,100,Miami Heat,106,,19704,,2020,2020-01-15
7171,8:00p,Washington Wizards,106,Chicago Bulls,115,,19382,,2020,2020-01-15
7172,8:00p,Indiana Pacers,104,Minnesota Timberwolves,99,,12648,,2020,2020-01-15
7173,8:00p,Toronto Raptors,130,Oklahoma City Thunder,121,,18203,,2020,2020-01-15
7174,9:00p,Charlotte Hornets,86,Denver Nuggets,100,,19520,,2020,2020-01-15
7175,9:30p,Portland Trail Blazers,117,Houston Rockets,107,,18055,,2020,2020-01-15
7176,10:00p,Dallas Mavericks,127,Sacramento Kings,123,,17029,,2020,2020-01-15
7177,10:30p,Orlando Magic,119,Los Angeles Lakers,118,,18997,,2020,2020-01-15
7178,7:30p,Phoenix Suns,121,New York Knicks,98,,18215,,2020,2020-01-16
7179,8:00p,Boston Celtics,123,Milwaukee Bucks,128,,17873,,2020,2020-01-16
7180,8:00p,Utah Jazz,132,New Orleans Pelicans,138,OT,16717,,2020,2020-01-16
7181,10:30p,Denver Nuggets,134,Golden State Warriors,131,OT,18064,,2020,2020-01-16
7182,10:30p,Orlando Magic,95,Los Angeles Clippers,122,,19068,,2020,2020-01-16
7183,7:00p,Minnesota Timberwolves,114,Indiana Pacers,116,,16248,,2020,2020-01-17
7184,7:00p,Chicago Bulls,89,Philadelphia 76ers,100,,20919,,2020,2020-01-17
7185,7:00p,Washington Wizards,111,Toronto Raptors,140,,19800,,2020,2020-01-17
7186,8:00p,Cleveland Cavaliers,109,Memphis Grizzlies,113,,17102,,2020,2020-01-17
7187,8:00p,Miami Heat,115,Oklahoma City Thunder,108,,18203,,2020,2020-01-17
7188,8:30p,Atlanta Hawks,121,San Antonio Spurs,120,,18354,,2020,2020-01-17
7189,9:30p,Portland Trail Blazers,112,Dallas Mavericks,120,,20283,,2020,2020-01-17
7190,3:30p,Los Angeles Clippers,133,New Orleans Pelicans,130,,17959,,2020,2020-01-18
7191,6:00p,Milwaukee Bucks,117,Brooklyn Nets,97,,17732,,2020,2020-01-18
7192,7:00p,Phoenix Suns,123,Boston Celtics,119,,19156,,2020,2020-01-18
7193,7:30p,Detroit Pistons,136,Atlanta Hawks,103,,17056,,2020,2020-01-18
7194,7:30p,Philadelphia 76ers,90,New York Knicks,87,,17812,,2020,2020-01-18
7195,8:00p,Cleveland Cavaliers,116,Chicago Bulls,118,,19939,,2020,2020-01-18
7196,8:00p,Toronto Raptors,122,Minnesota Timberwolves,112,,16520,,2020,2020-01-18
7197,8:30p,Orlando Magic,95,Golden State Warriors,109,,18064,,2020,2020-01-18
7198,8:30p,Los Angeles Lakers,124,Houston Rockets,115,,18502,,2020,2020-01-18
7199,9:00p,Portland Trail Blazers,106,Oklahoma City Thunder,119,,18203,,2020,2020-01-18
7200,9:00p,Sacramento Kings,101,Utah Jazz,123,,18306,,2020,2020-01-18
7201,3:00p,Miami Heat,102,San Antonio Spurs,107,,18422,,2020,2020-01-19
7202,8:00p,Indiana Pacers,115,Denver Nuggets,107,,19520,,2020,2020-01-19
7203,2:00p,Detroit Pistons,100,Washington Wizards,106,,17305,,2020,2020-01-20
7204,2:30p,Toronto Raptors,122,Atlanta Hawks,117,,17300,,2020,2020-01-20
7205,3:00p,Philadelphia 76ers,117,Brooklyn Nets,111,,16801,,2020,2020-01-20
7206,5:00p,Orlando Magic,106,Charlotte Hornets,83,,16133,,2020,2020-01-20
7207,5:00p,New York Knicks,106,Cleveland Cavaliers,86,,17133,,2020,2020-01-20
7208,5:00p,Oklahoma City Thunder,112,Houston Rockets,107,,18055,,2020,2020-01-20
7209,5:00p,New Orleans Pelicans,126,Memphis Grizzlies,116,,17794,,2020,2020-01-20
7210,5:00p,Sacramento Kings,113,Miami Heat,118,OT,19600,,2020,2020-01-20
7211,5:00p,Chicago Bulls,98,Milwaukee Bucks,111,,17747,,2020,2020-01-20
7212,7:30p,Los Angeles Lakers,107,Boston Celtics,139,,19156,,2020,2020-01-20
7213,8:00p,Denver Nuggets,107,Minnesota Timberwolves,100,,12172,,2020,2020-01-20
7214,9:00p,San Antonio Spurs,120,Phoenix Suns,118,,14847,,2020,2020-01-20
7215,9:00p,Indiana Pacers,88,Utah Jazz,118,,18306,,2020,2020-01-20
7216,10:00p,Golden State Warriors,124,Portland Trail Blazers,129,OT,19493,,2020,2020-01-20
7217,8:30p,Los Angeles Clippers,110,Dallas Mavericks,107,,19783,,2020,2020-01-21
7218,7:00p,Sacramento Kings,106,Detroit Pistons,127,,13972,,2020,2020-01-22
7219,7:00p,Oklahoma City Thunder,120,Orlando Magic,114,,18846,,2020,2020-01-22
7220,7:00p,Philadelphia 76ers,95,Toronto Raptors,107,,19800,,2020,2020-01-22
7221,7:30p,Los Angeles Clippers,95,Atlanta Hawks,102,,14338,,2020,2020-01-22
7222,7:30p,Memphis Grizzlies,95,Boston Celtics,119,,19156,,2020,2020-01-22
7223,7:30p,Washington Wizards,129,Miami Heat,134,OT,19600,,2020,2020-01-22
7224,7:30p,Los Angeles Lakers,100,New York Knicks,92,,19812,,2020,2020-01-22
7225,8:00p,Minnesota Timberwolves,110,Chicago Bulls,117,,18875,,2020,2020-01-22
7226,8:00p,Denver Nuggets,105,Houston Rockets,121,,18055,,2020,2020-01-22
7227,9:00p,Indiana Pacers,112,Phoenix Suns,87,,14691,,2020,2020-01-22
7228,9:30p,San Antonio Spurs,121,New Orleans Pelicans,117,,18365,,2020,2020-01-22
7229,10:00p,Utah Jazz,129,Golden State Warriors,96,,18064,,2020,2020-01-22
7230,7:00p,Washington Wizards,124,Cleveland Cavaliers,112,,16689,,2020,2020-01-23
7231,8:00p,Los Angeles Lakers,128,Brooklyn Nets,113,,17732,,2020,2020-01-23
7232,10:30p,Dallas Mavericks,133,Portland Trail Blazers,125,,19574,,2020,2020-01-23
7233,3:00p,Milwaukee Bucks,116,Charlotte Hornets,103,,15758,"at Paris, France",2020,2020-01-24
7234,7:00p,Memphis Grizzlies,125,Detroit Pistons,112,,14583,,2020,2020-01-24
7235,7:00p,Boston Celtics,109,Orlando Magic,98,,18846,,2020,2020-01-24
7236,7:30p,Toronto Raptors,118,New York Knicks,112,,18883,,2020,2020-01-24
7237,8:00p,Sacramento Kings,98,Chicago Bulls,81,,17661,,2020,2020-01-24
7238,8:00p,Los Angeles Clippers,122,Miami Heat,117,,19632,,2020,2020-01-24
7239,8:00p,Houston Rockets,131,Minnesota Timberwolves,124,,16101,,2020,2020-01-24
7240,8:00p,Denver Nuggets,113,New Orleans Pelicans,106,,16398,,2020,2020-01-24
7241,8:00p,Atlanta Hawks,111,Oklahoma City Thunder,140,,18203,,2020,2020-01-24
7242,8:30p,Phoenix Suns,103,San Antonio Spurs,99,,18354,,2020,2020-01-24
7243,10:30p,Indiana Pacers,129,Golden State Warriors,118,,18064,,2020,2020-01-24
7244,5:00p,Dallas Mavericks,107,Utah Jazz,112,,18306,,2020,2020-01-25
7245,7:00p,Brooklyn Nets,121,Detroit Pistons,111,OT,15890,,2020,2020-01-25
7246,8:00p,Chicago Bulls,118,Cleveland Cavaliers,106,,19432,,2020,2020-01-25
7247,8:00p,Oklahoma City Thunder,113,Minnesota Timberwolves,104,,16236,,2020,2020-01-25
7248,8:30p,Los Angeles Lakers,91,Philadelphia 76ers,108,,21109,,2020,2020-01-25
7249,3:30p,Houston Rockets,110,Denver Nuggets,117,,19520,,2020,2020-01-26
7250,4:00p,Toronto Raptors,110,San Antonio Spurs,106,,18354,,2020,2020-01-26
7251,6:00p,Washington Wizards,133,Atlanta Hawks,152,,15567,,2020,2020-01-26
7252,6:00p,Phoenix Suns,109,Memphis Grizzlies,114,,17214,,2020,2020-01-26
7253,6:00p,Boston Celtics,108,New Orleans Pelicans,123,,16737,,2020,2020-01-26
7254,6:00p,Brooklyn Nets,97,New York Knicks,110,,17831,,2020,2020-01-26
7255,6:00p,Los Angeles Clippers,112,Orlando Magic,97,,15427,,2020,2020-01-26
7256,9:00p,Indiana Pacers,129,Portland Trail Blazers,139,,19663,,2020,2020-01-26
7257,7:00p,Cleveland Cavaliers,115,Detroit Pistons,100,,12597,,2020,2020-01-27
